"Objective_function","Main_InitAge_4","Main_InitAge_3","Main_InitAge_2","Main_InitAge_1","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012","Main_RecrDev_2013","Main_RecrDev_2014","Main_RecrDev_2015","Main_RecrDev_2016","Main_RecrDev_2017","Main_RecrDev_2018","Main_RecrDev_2019","Main_RecrDev_2020","SSB_Virgin","SSB_Initial","SSB_1992","SSB_1993","SSB_1994","SSB_1995","SSB_1996","SSB_1997","SSB_1998","SSB_1999","SSB_2000","SSB_2001","SSB_2002","SSB_2003","SSB_2004","SSB_2005","SSB_2006","SSB_2007","SSB_2008","SSB_2009","SSB_2010","SSB_2011","SSB_2012","SSB_2013","SSB_2014","SSB_2015","SSB_2016","SSB_2017","SSB_2018","SSB_2019","SSB_2020","SSB_2021","SSB_2022","SSB_2023","SSB_2024","SSB_2025","SSB_2026","SSB_2027","SSB_2028","SSB_2029","SSB_2030","SSB_2031","SSB_unfished","SSB_Btgt","SSB_SPR","SSB_MSY"
334.596,0.0848042,0.705973,1.1943,1.54256,1.33676,1.40033,1.28239,0.768183,0.520727,0.465507,-0.0533062,-0.853974,-1.05454,-0.922461,-0.703533,-0.467574,-0.258792,-0.425374,-0.515142,-0.986728,-0.71339,-0.573384,-0.903053,-0.447182,-0.199297,-0.250248,0.0125841,0.330653,0.209223,-0.158873,-0.28319,-0.227054,0.143105,568841,568841,636665,809634,1122230,1337630,1457660,1490430,1360830,1152450,947597,736753,501823,307801,176411,128238,126634,147363,163181,160487,138259,121244,123758,120659,131497,177838,216400,261720,338735,397477,393031,354277,328635,264022,266386,273728,275990,274875,272125,269286,267250,266117,568841,227536,214855,131934
335.976,0.463055,0.940229,1.09055,1.53514,1.22901,1.45462,1.23059,0.729235,0.443031,0.274154,-0.147934,-0.444559,-1.0446,-0.945345,-0.414093,-0.391103,-0.169992,-0.322037,-0.378346,-0.732196,-0.760556,-0.727065,-0.572965,-0.362522,-0.149203,-0.127446,0.195221,0.179779,0.394699,-0.1501,-0.697582,-0.857141,-0.764516,579798,579798,757757,902161,1176190,1347270,1473230,1505820,1362380,1141250,911475,691922,486508,310651,180737,142833,141621,158577,177495,181007,164285,139085,124336,127206,147770,196384,240901,298809,349720,398055,388100,321509,257972,155084,145555,143765,121787,89890.5,62952.3,44513.8,33720.1,28302.3,579798,231919,199529,146806
334.11,0.210702,0.468562,0.925186,1.04956,1.26623,1.27666,1.28162,0.499872,0.4824,0.126452,-0.031616,-0.768223,-1.0949,-0.876195,-0.939973,-0.835005,-0.608843,-0.440541,-0.463348,-0.982325,-0.860087,-0.664488,-0.438686,-0.35077,-0.0397856,-0.176829,0.183357,0.276297,0.422676,0.457592,0.349974,0.278395,0.0160872,662910,662910,714362,817734,985942,1196850,1385180,1502140,1382620,1175140,949462,740347,523241,333500,204275,153029,144825,155005,176567,188652,171977,151912,155914,182456,213817,277899,332375,411407,512986,620986,708023,737957,729131,491006,382492,341417,326084,315014,302970,290812,280377,272843,662910,265164,300986,190517
326.143,-0.0707145,0.643053,1.08667,1.38073,1.41093,1.22035,1.15453,0.503693,0.506851,0.134699,-0.299105,-0.965755,-1.01425,-0.91205,-0.814764,-0.646315,-0.298522,-0.582282,-0.5963,-0.808083,-1.00457,-0.570109,-0.412372,-0.305536,-0.0649605,0.135258,0.179188,0.197821,0.475495,0.338669,-0.277683,0.233678,0.0417522,648699,648699,691205,860616,1151510,1427140,1549000,1546840,1375220,1164940,940164,707461,475561,295942,177704,133919,134296,162355,176332,170798,158487,137400,141166,168656,200554,259460,336720,412988,474981,553165,598164,550284,530404,388679,337068,317556,309692,303535,296767,290244,284884,281108,648699,259480,259875,144253
330.828,0.27758,0.559999,1.27661,1.53547,1.3785,1.42259,1.1375,0.521077,0.475988,0.0277037,-0.111403,-0.604768,-1.08839,-0.880825,-0.564865,-0.512614,-0.220716,-0.610297,-0.51448,-0.967072,-1.13553,-0.51816,-0.533046,-0.339745,-0.298287,-0.160804,0.12511,0.291353,0.53189,-0.067494,-0.257035,-0.766354,0.590521,605969,605969,681386,878010,1220910,1460690,1597620,1581550,1376450,1142430,895623,674377,471033,296749,175030,136064,135231,157967,166983,162362,142747,112499,115600,135821,160492,199296,240081,300424,375939,465520,472662,417087,350624,294731,373662,423591,444953,467040,490878,510500,524877,534358,605969,242388,221211,148895
337.942,-0.40542,0.387094,1.00175,1.46139,1.41871,1.29872,1.16146,0.913753,0.516615,0.104706,-0.0365059,-0.970053,-1.38369,-0.95155,-0.939029,-0.847982,-0.378746,-0.438632,-0.560875,-0.863721,-0.955037,-0.713123,-0.503116,-0.239412,-0.172524,-0.0944811,0.0883776,0.335466,0.440998,-0.206227,0.138979,0.861308,0.530793,627668,627668,590564,725773,1054660,1354640,1505940,1520620,1430480,1246460,991265,756859,518761,312724,178095,128424,122253,146601,168975,168040,152705,133241,132388,152683,188365,240059,291060,358455,459320,568685,571562,552274,669034,611605,562151,533529,528413,540740,560460,577724,589335,595330,627668,251067,278906,173010
324.715,0.310754,0.577066,1.13482,1.48402,1.35449,1.30153,1.11735,0.717438,0.633181,0.362665,-0.296647,-0.947128,-1.20657,-0.890926,-0.683865,-0.666182,-0.454964,-0.626533,-0.609908,-0.975473,-0.984644,-0.852031,-0.672101,-0.293103,-0.163883,-0.0749399,0.153005,0.147918,0.292284,0.351935,-0.266664,-0.120908,0.848003,623516,623516,708568,865115,1179820,1425000,1539030,1523730,1377990,1201560,1000610,761825,510990,311227,182349,143200,145699,161028,167774,163276,146398,124975,117855,127678,158577,211592,263668,335281,411564,491229,560553,538268,497000,473593,589547,662752,699085,740327,788250,828833,858462,877743,623516,249406,271165,165022
336.386,0.402467,0.724401,1.41007,1.26621,1.50301,1.27787,1.31079,0.891607,0.491052,0.244557,-0.241494,-0.974256,-1.19666,-0.876399,-0.836819,-0.735439,-0.485534,-0.628778,-0.608779,-0.928988,-0.888963,-0.880546,-0.647519,-0.297133,0.0754306,0.124669,0.422144,0.531323,0.26945,0.0382563,-0.284252,-0.025234,-0.446513,603988,603988,732706,977313,1216080,1441430,1555880,1579130,1477230,1261340,1005060,752200,501930,303149,175647,134379,138493,155652,161802,157126,143388,127906,121120,130234,161213,233239,309857,419243,563396,647713,641468,568007,514396,305902,220466,194963,170826,142569,112846,90304.3,75011.6,64904.8,603988,241595,293847,194797
330.764,0.408194,0.723575,1.11621,1.50019,1.44868,1.4046,1.31802,0.685982,0.790932,0.359731,-0.299327,-0.490022,-0.954357,-0.757091,-0.460427,-0.398551,-0.286913,-0.488581,-0.558954,-1.05033,-0.94218,-0.745072,-0.692067,-0.527183,-0.292687,-0.248047,0.17102,0.00108065,0.381626,-0.372728,0.054801,-0.278378,-0.521738,561534,561534,679445,813925,1086990,1333060,1472260,1507490,1360720,1185420,980006,732509,501862,319456,193583,155572,158348,172950,179971,171490,144634,117163,110251,116070,128455,164892,201752,264049,318253,389529,391726,377593,360365,230175,172637,169045,145109,120115,96079.2,78233.7,66441.6,59188.6,561534,224614,223613,123097
336.412,0.299014,0.365278,1.05609,1.13944,1.33718,1.27552,1.28256,0.643986,0.58363,0.275061,-0.492228,-0.612143,-0.915549,-0.861381,-0.674873,-0.797039,-0.343458,-0.421559,-0.432718,-0.785908,-0.518274,-0.482704,-0.3446,-0.227723,-0.0654213,0.0711261,0.42602,0.378814,0.624623,0.0256819,-0.172839,-0.833752,-0.801861,611801,611801,659351,777651,968979,1184070,1344780,1428030,1324020,1144570,938951,696793,471837,302296,183848,147033,144409,165788,188024,194518,183071,180559,193792,218419,251704,310629,379705,488542,588702,689848,682856,595549,485295,242423,160743,161274,124318,89067.4,59426.9,40267.5,28617,21593.8,611801,244720,276554,173778
328.281,0.393598,0.561815,1.02782,1.46225,1.32673,1.08176,1.21784,0.569157,0.533185,-0.0567174,-0.120225,-0.673747,-1.05736,-1.09679,-0.827548,-0.592128,-0.342333,-0.45027,-0.50043,-0.87547,-0.809539,-0.561087,-0.568364,-0.400333,-0.1619,0.0650125,0.240193,0.454694,0.460247,0.076458,0.145155,0.0492409,-0.570927,641170,641170,740605,866803,1169590,1416600,1471920,1479310,1346560,1154370,914286,690864,484176,308265,177974,127545,128823,154287,174076,176468,161208,143875,148792,163473,184405,235778,305048,388752,491049,576044,577972,547805,525516,314574,209467,185166,155563,123721,96475.2,76848.7,64074.5,56342.7,641170,256468,250742,142685
331.47,0.179785,0.611231,1.17771,1.30841,1.2432,1.35529,1.14053,0.747544,0.719153,0.402258,-0.234829,-0.708243,-1.0562,-1.02226,-0.866575,-0.624791,-0.168134,-0.570741,-0.605732,-0.791009,-0.832554,-0.612401,-0.450086,-0.357444,-0.138371,-0.0292639,0.28524,0.01334,0.350455,0.457051,-0.54365,-0.886011,0.507101,600976,600976,668404,836398,1077850,1252400,1390320,1419600,1304290,1160070,979036,750344,513242,321735,185324,129074,123229,156984,172564,162298,147725,132186,133332,152312,176727,225411,280758,360125,409019,461997,521904,477249,385936,311377,380178,432576,455897,472934,490093,504532,515511,523073,600976,240390,227987,131093
336.417,-0.148402,0.550891,1.00206,1.38417,1.23738,1.35926,1.118,0.574726,0.383499,-0.0524014,-0.210099,-0.426682,-1.34856,-0.912734,-0.584945,-0.735925,-0.296963,-0.539289,-0.61325,-0.690896,-0.753046,-0.474849,-0.492445,-0.363319,-0.182395,0.22988,0.42052,0.341351,0.603673,-0.0283864,0.232347,-0.319725,-0.263443,642418,642418,657360,798789,1087040,1311640,1473930,1507150,1352240,1133760,885879,663482,475331,302521,176810,139444,132731,152869,169658,165978,158129,147697,156122,173873,195737,243646,326983,434353,513344,589703,578267,544950,497273,312897,244247,224575,208882,193103,177002,163456,153681,147505,642418,256967,240381,149337
343.293,0.123913,0.709363,1.01562,1.39672,1.4426,1.34498,1.13358,0.690099,0.624251,0.182294,-0.0915635,-0.512821,-0.977976,-0.949317,-0.346132,-0.328454,-0.217988,-0.701656,-0.45423,-0.69187,-0.671329,-0.654105,-0.570547,-0.439054,-0.298219,-0.256528,-0.00620434,-0.021361,0.199672,0.0361923,0.430852,-0.879335,-0.261443,579659,579659,653225,777389,1023840,1281380,1430350,1426890,1282060,1108280,896052,681250,477884,305010,178407,144973,148677,161990,159059,152750,143548,130491,125414,131300,146811,183148,216270,257511,293361,331770,348582,379458,345526,208811,180406,185331,171840,152567,134585,120350,111049,105980,579659,231864,199830,151567
337.06,0.341224,0.697876,1.19565,1.23743,1.38735,1.39458,1.34749,0.876335,0.585337,0.125985,-0.00980532,-0.534082,-1.00305,-0.791446,-0.702679,-0.326689,-0.0925724,-0.459379,-0.528188,-0.628812,-0.852162,-0.625274,-0.689763,-0.567344,-0.256844,-0.2826,-0.225139,-0.265774,0.0327633,-0.5139,-0.747442,0.593956,0.286966,551240,551240,651850,804107,992879,1180560,1334910,1410790,1328690,1144960,902763,680514,474460,298122,175143,127542,126580,153500,166434,158147,145418,124050,115595,117062,124668,162115,196203,222037,239291,267035,259821,224719,293925,309214,305049,297224,295696,298957,303954,308210,311007,312487,551240,220496,195770,139272
337.509,0.0924009,0.856955,1.06854,1.42116,1.23495,1.40612,1.17873,0.704366,0.410683,0.377683,-0.266843,-0.822805,-1.25419,-0.866159,-0.599265,-0.680405,-0.373277,-0.574429,-0.685141,-0.748999,-0.952174,-0.492382,-0.541766,-0.205827,0.14551,-0.0456827,0.15236,0.406485,0.567164,0.379397,-0.899712,0.0340292,-0.427486,649100,649100,760734,933540,1215640,1415860,1571240,1611320,1465510,1235960,1013220,778842,533079,330813,198675,156748,147699,160354,172022,165128,154141,136160,143325,162778,198561,281096,342294,396252,473617,562684,600726,513450,458086,292316,225123,209320,187674,166431,145398,128276,116339,108973,649100,259640,243658,151242
335.529,0.392491,0.910801,1.13835,1.4298,1.50679,1.21885,1.24645,0.760712,0.490202,0.102057,0.0035513,-0.860679,-0.918625,-0.69506,-0.497163,-0.570754,-0.416615,-0.360725,-0.542922,-0.764859,-1.04953,-0.709901,-0.564164,-0.319169,-0.142573,-0.135806,0.142225,0.294819,0.596264,0.0535201,-0.602752,-0.768212,-0.36738,592768,592768,754737,918447,1169630,1429860,1520990,1510480,1379140,1169290,921467,703297,483708,303343,188808,151972,142020,144937,161623,163460,148999,121638,112027,124271,151967,202985,247565,304289,373852,464486,479097,405749,327560,193855,184756,187975,169487,147716,127332,111750,101726,96074.1,592768,237107,205231,145908
332.225,0.0189833,0.730018,1.05371,1.72763,1.4232,1.45857,1.34172,0.637464,0.673161,0.249263,-0.213929,-0.649893,-1.05461,-0.884967,-0.60829,-0.443296,-0.344718,-0.471948,-0.49066,-0.831967,-0.816671,-0.814949,-0.399333,-0.569285,-0.142532,-0.0236214,0.211104,-0.070539,0.527422,-0.134124,-0.453881,-0.223245,-0.409781,579056,579056,643241,786379,1180420,1472070,1607420,1637730,1458750,1234420,993165,741969,505969,316202,184966,140381,141652,156846,167820,167078,151465,131262,120918,137914,153560,196796,252847,321928,360948,435671,447461,388968,350144,228423,187105,185381,165673,145654,124153,106936,95276,88207.7,579056,231622,224920,131387
335.855,0.229497,0.538807,1.32083,1.37315,1.21911,1.39227,1.19264,0.343037,0.65349,0.379415,-0.401803,-0.771101,-1.00808,-0.785694,-0.616487,-0.902767,-0.26745,-0.454094,-0.642227,-0.929294,-1.05872,-0.827936,-0.541332,-0.409541,-0.157477,-0.190054,0.239518,0.153205,0.568103,0.0279096,-0.230382,0.0821338,0.48133,601747,601747,665824,876681,1158250,1317970,1446490,1480280,1289830,1097580,921461,697024,467208,290434,175598,145287,139722,163652,185570,178390,156816,131241,123436,140178,164938,212680,257894,338193,422641,546304,588017,538669,511587,432628,452457,473919,486696,499241,512596,523485,531012,535457,601747,240699,274520,174076
342.13,0.344743,0.727625,1.00758,1.03883,1.32855,1.23206,1.15595,0.575371,0.600859,0.347362,-0.118209,-0.448851,-0.95289,-0.91043,-0.63246,-0.824728,-0.223942,-0.581874,-0.432571,-0.988135,-0.902295,-0.858311,-0.726066,-0.590602,-0.306313,-0.0879009,0.118916,0.0471427,0.264046,-0.0219311,0.127846,0.0118899,0.678759,584343,584343,695841,809390,937095,1115400,1252600,1290520,1174580,1022710,856376,666086,472445,305405,180738,139547,131751,157809,172445,172140,153348,130120,120490,124200,135519,173343,224452,290251,350035,420007,450763,462240,468635,451338,511120,554715,580942,606427,634324,658794,677012,688971,584343,233737,253005,153305
327.096,0.408946,0.70519,1.14923,1.4613,1.35867,1.46063,1.14338,0.761127,0.657587,0.365176,-0.292689,-0.713879,-1.29304,-0.92701,-0.69506,-0.716803,-0.266959,-0.519763,-0.454706,-0.845159,-0.768853,-0.552135,-0.620286,-0.270943,-0.0152304,-0.196321,0.217257,0.0290598,0.350431,0.0685062,-0.726984,-0.303167,0.042502,586366,586366,706403,857537,1131760,1349900,1509430,1515070,1364250,1182610,975198,735273,497003,301970,170195,127025,122530,146442,162128,162583,149120,133792,138172,148278,173884,235574,279243,341929,392320,451356,472085,409337,358852,261837,258989,264140,263457,257265,248485,240608,235087,231844,586366,234546,240095,136657
340.061,-0.283196,0.787257,1.21114,1.15317,1.3253,1.42454,1.35062,0.783367,0.611791,0.273231,-0.206308,-0.461147,-1.07105,-0.752717,-0.568391,-0.248533,-0.236331,-0.431674,-0.734141,-0.702846,-0.874948,-0.511226,-0.503661,-0.339629,-0.347152,-0.165628,0.026901,-0.031939,0.0867595,0.00969915,-0.441993,0.505204,-0.636464,567353,567353,611326,800300,983835,1154910,1331140,1431320,1338040,1153270,931630,699364,485526,307098,183408,140686,141264,154425,162635,147848,130477,111240,112355,127474,149508,183328,218311,261422,292384,315226,321521,292654,329475,251862,173918,148990,124658,94817,71887.7,55610.2,45187.2,39188.7,567353,226941,193731,148523
343.419,-0.00362564,0.669725,1.24421,1.54063,1.56651,1.37567,1.27845,0.736967,0.461972,0.439897,-0.130891,-0.319082,-1.61413,-0.862509,-0.82769,-0.663013,-0.473053,-0.468984,-0.409945,-1.10928,-0.955708,-0.836858,-0.717071,-0.402812,-0.0774869,0.0750237,0.282157,0.416585,0.258083,0.0447876,-1.12128,-0.166126,0.768876,589363,589363,642057,839486,1176330,1488390,1629760,1626310,1460330,1217280,990413,763537,546594,343409,197165,141771,132556,144097,159644,167795,146514,119449,111505,118033,139674,195129,260836,343409,444654,511072,512572,424196,374517,390153,507019,581045,617563,648365,682128,712166,735149,750961,589363,235745,247855,145926
331.641,0.160792,0.612871,1.13591,1.31484,1.36729,1.31374,1.20461,0.493723,0.678031,0.243987,-0.306735,-0.544568,-1.1276,-1.14583,-0.573314,-0.439129,-0.117347,-0.447265,-0.520953,-0.842303,-0.98719,-0.479937,-0.6961,-0.457863,-0.378678,-0.0565296,0.184885,0.254588,0.481814,0.0555867,-0.362247,0.514752,-0.533833,602930,602930,667719,824656,1067070,1290390,1430890,1460400,1299660,1122600,925752,696180,480569,302407,167895,124803,130396,164165,183280,177581,157371,129116,130649,139004,152215,186487,236896,308281,380526,458906,472209,418336,442375,315260,216566,174902,151157,125203,102332,84792.6,72731.3,65306.8,602930,241172,220132,149646
332.423,0.294873,0.931895,0.956907,1.26742,1.3457,1.43388,1.11628,0.752981,0.47862,0.186006,-0.201167,-0.717574,-1.09423,-0.725303,-0.523045,-0.446028,-0.211332,-0.501692,-0.664549,-0.920454,-1.07525,-0.73767,-0.562406,-0.453068,-0.423184,-0.221812,0.119624,0.305209,0.23693,0.126912,-0.0712187,-0.526264,0.523009,606262,606262,758432,882333,1066460,1273590,1461280,1486520,1350670,1152140,922057,695721,476487,296670,180943,145173,143164,162630,174375,162884,139657,111156,103718,118648,140510,173273,211015,274115,354583,411580,425554,401578,354742,294425,344133,381387,399353,415474,432430,446533,456850,463661,606262,242505,213980,157044
